StockCode,Description,TotalQuantity,AvgQuantity,OrderCount,TotalRevenue,AvgPrice,UniqueOrders,UniqueCustomers,RevenuePerOrder,ItemsPerOrder,CustomerPenetration
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1161,8.8,132,3230.55,24.47,131,122,24.660687022900763,8.86259541984733,0.02811707766766536
22968,ROSE COTTAGE KEEPSAKE BOX ,729,5.03,145,6574.95,45.34,144,118,45.659375,5.0625,0.027195206268725514
22969,HOMEMADE JAM SCENTED CANDLES,12092,23.3,519,17521.6,33.76,518,429,33.82548262548262,23.343629343629345,0.09887070753629869
22970,LONDON BUS COFFEE MUG,4246,14.95,284,9666.3,34.04,276,180,35.02282608695652,15.384057971014492,0.041484212952293154
22971,QUEENS GUARD COFFEE MUG,2365,10.06,235,5603.57,23.84,233,164,24.049656652360515,10.150214592274677,0.03779672735653376
22972,CHILDREN'S SPACEBOY MUG,1691,9.29,182,2751.11,15.12,178,137,15.455674157303372,9.5,0.03157409541368979
22972,CHILDRENS SPACEBOY MUG,24,12.0,2,39.6,19.8,2,2,19.8,12.0,0.0004609356994699239
22973,CHILDREN'S CIRCUS PARADE MUG,1192,10.64,112,1924.48,17.18,110,81,17.495272727272727,10.836363636363636,0.01866789582853192
22974,CHILDRENS DOLLY GIRL MUG,1523,9.4,162,2457.99,15.17,157,126,15.655987261146496,9.700636942675159,0.02903894906660521
22975,SPACEBOY CHILDRENS EGG CUP,1118,7.76,144,1405.97,9.76,142,110,9.901197183098592,7.873239436619718,0.02535146347084582
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1047,9.03,116,1313.59,11.32,112,77,11.728482142857143,9.348214285714286,0.017746024429592073
22977,DOLLY GIRL CHILDRENS EGG CUP,905,8.01,113,1132.46,10.02,111,98,10.202342342342343,8.153153153153154,0.022585849274026272
22978,PANTRY ROLLING PIN,2407,12.16,198,9184.28,46.39,197,153,46.62071065989848,12.218274111675127,0.035261581009449185
22979,PANTRY WASHING UP BRUSH,3920,12.52,313,5795.86,18.52,304,225,19.06532894736842,12.894736842105264,0.05185526619036644
22980,PANTRY SCRUBBING BRUSH,2289,9.27,247,3661.89,14.83,242,198,15.131776859504132,9.458677685950413,0.04563263424752247
22981,PANTRY APPLE CORER,436,5.74,76,603.4,7.94,72,58,8.380555555555555,6.055555555555555,0.013367135284627794
22982,PANTRY PASTRY BRUSH,1045,7.11,147,1308.3,8.9,146,120,8.960958904109589,7.157534246575342,0.027656141968195436
22983,CARD BILLBOARD FONT,5038,15.13,333,2072.79,6.22,332,223,6.243343373493976,15.174698795180722,0.05139433049089652
22984,CARD GINGHAM ROSE ,2678,18.86,142,1073.74,7.56,140,91,7.6695714285714285,19.12857142857143,0.020972574325881538
22985,WRAP BILLBOARD FONTS DESIGN,1800,29.03,62,756.0,12.19,62,52,12.193548387096774,29.032258064516128,0.011984328186218023
22985,"WRAP, BILLBOARD FONTS DESIGN",1950,57.35,34,731.0,21.5,34,34,21.5,57.35294117647059,0.007835906890988707
22986,GINGHAM ROSE WRAP,1825,25.35,72,766.5,10.65,72,68,10.645833333333334,25.34722222222222,0.015671813781977413
22986,WRAP GINGHAM ROSE ,2276,27.76,82,943.92,11.51,82,69,11.51121951219512,27.75609756097561,0.015902281631712378
22987,WRAP SUMMER ROSE DESIGN,100,25.0,4,42.0,10.5,4,4,10.5,25.0,0.0009218713989398478
22988,SOLDIERS EGG CUP ,8821,26.1,338,10150.22,30.03,327,197,31.040428134556574,26.97553516819572,0.04540216639778751
22989,SET 2 PANTRY DESIGN TEA TOWELS,2697,8.48,318,8323.17,26.17,311,241,26.76260450160772,8.672025723472668,0.05554275178612583
22990,COTTON APRON PANTRY DESIGN,607,4.22,144,2695.29,18.72,140,117,19.25207142857143,4.335714285714285,0.02696473841899055
22991,GIRAFFE WOODEN RULER,3710,15.39,241,6820.74,28.3,234,185,29.148461538461536,15.854700854700855,0.042636552200967966
22992,REVOLVER WOODEN RULER ,4917,16.61,296,8950.29,30.24,285,217,31.404526315789475,17.25263157894737,0.05001152339248675
22993,SET OF 4 PANTRY JELLY MOULDS,11792,13.2,893,14180.17,15.88,866,431,16.37433025404157,13.616628175519631,0.09933164323576861
22994,TRAVEL CARD WALLET RETROSPOT,2107,12.93,163,883.5,5.42,160,89,5.521875,13.16875,0.020511638626411616
22995,TRAVEL CARD WALLET SUKI,2236,11.96,187,936.24,5.01,183,90,5.116065573770491,12.218579234972678,0.020742106476146577
22996,TRAVEL CARD WALLET VINTAGE TICKET,4552,15.12,301,1880.16,6.25,292,155,6.438904109589042,15.58904109589041,0.03572251670891911
22997,TRAVEL CARD WALLET UNION JACK,2527,13.59,186,1059.9,5.7,181,101,5.855801104972376,13.96132596685083,0.02327725282323116
22998,TRAVEL CARD WALLET KEEP CALM,11769,26.27,448,4693.4,10.48,437,217,10.740045766590388,26.931350114416475,0.05001152339248675
22999,TRAVEL CARD WALLET RETRO PETALS,1490,16.2,92,624.36,6.79,88,61,7.095,16.931818181818183,0.01405853883383268
22999,TRAVEL CARD WALLET VINTAGE LEAF,1385,13.71,101,581.7,5.76,97,65,5.996907216494846,14.278350515463918,0.014980410232772528
23000,TRAVEL CARD WALLET TRANSPORT,3044,14.63,208,1275.6,6.13,205,125,6.222439024390243,14.848780487804879,0.028808481216870248
23002,TRAVEL CARD WALLET SKULLS,2078,14.33,145,871.32,6.01,140,85,6.223714285714286,14.842857142857143,0.019589767227471768
23003,TRAVEL CARD WALLET VINTAGE ROSE ,541,10.21,53,225.78,4.26,52,38,4.341923076923077,10.403846153846153,0.008757778289928554
23004,TRAVEL CARD WALLET PANTRY,1862,14.43,129,783.68,6.08,123,73,6.371382113821138,15.138211382113822,0.016824153030652225
23005,TRAVEL CARD WALLET I LOVE LONDON,4396,24.15,182,1788.72,9.83,175,105,10.221257142857143,25.12,0.024199124222171006
23006,TRAVEL CARD WALLET FLOWER MEADOW,1699,12.97,131,712.14,5.44,130,88,5.478,13.069230769230769,0.020281170776676655
23007, SPACEBOY BABY GIFT SET,450,3.15,143,7065.5,49.41,142,110,49.75704225352113,3.1690140845070425,0.02535146347084582
23008,DOLLY GIRL BABY GIFT SET,421,3.45,122,6567.95,53.84,120,99,54.73291666666667,3.5083333333333333,0.022816317123761237
23009,I LOVE LONDON BABY GIFT SET,209,3.43,61,3262.55,53.48,61,48,53.4844262295082,3.4262295081967213,0.011062456787278175
23010,CIRCUS PARADE BABY GIFT SET,285,3.2,89,4444.75,49.94,89,73,49.94101123595506,3.202247191011236,0.016824153030652225
23012,GLASS APOTHECARY BOTTLE PERFUME,1017,5.01,203,3775.49,18.6,198,151,19.06813131313131,5.136363636363637,0.034800645309979256
23013,GLASS APOTHECARY BOTTLE TONIC,866,4.76,182,3215.04,17.67,180,135,17.861333333333334,4.811111111111111,0.031113159714219865
23014,GLASS APOTHECARY BOTTLE ELIXIR,800,4.88,164,2959.68,18.05,160,122,18.497999999999998,5.0,0.02811707766766536
23015,CORDIAL GLASS JUG,31,2.07,15,255.75,17.05,13,13,19.673076923076923,2.3846153846153846,0.0029960820465545056
23015,CORDIAL JUG,6,3.0,2,49.5,24.75,2,2,24.75,3.0,0.0004609356994699239
23016,GLASS TWIST BON BON JAR,69,3.63,19,512.85,26.99,19,19,26.992105263157896,3.6315789473684212,0.004378889144964277
23017,APOTHECARY MEASURING JAR,64,3.05,21,751.4,35.78,21,20,35.78095238095238,3.0476190476190474,0.00460935699469924
23018,LARGE APOTHECARY MEASURING JAR ,50,2.5,20,587.2,29.36,20,19,29.360000000000003,2.5,0.004378889144964277
23019,SMALL APOTHECARY MEASURING JAR ,81,2.89,28,629.05,22.47,28,26,22.46607142857143,2.892857142857143,0.005992164093109011
23020,GLASS  SONGBIRD STORAGE JAR,165,2.39,69,1965.3,28.48,69,65,28.482608695652175,2.391304347826087,0.014980410232772528
23020,GLASS SONGBIRD STORAGE JAR,11,3.67,3,126.7,42.23,3,3,42.233333333333334,3.6666666666666665,0.0006914035492048859
23021,GLASS BONNE JAM JAR,118,4.54,26,480.1,18.47,25,24,19.204,4.72,0.0055312283936390875
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,18.09,23,795.68,34.59,21,19,37.88952380952381,19.80952380952381,0.004378889144964277
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,272,10.88,25,431.24,17.25,23,23,18.749565217391304,11.826086956521738,0.005300760543904126
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254,25.4,10,662.06,66.21,10,8,66.20599999999999,25.4,0.0018437427978796957
23025,DRAWER KNOB VINTAGE GLASS BALL,317,6.89,46,669.61,14.56,46,40,14.556739130434783,6.891304347826087,0.00921871398939848
23026,DRAWER KNOB VINTAGE GLASS STAR,504,9.0,56,1019.05,18.2,53,43,19.227358490566036,9.50943396226415,0.009910117538603365
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287,10.63,27,596.96,22.11,27,26,22.10962962962963,10.62962962962963,0.005992164093109011
23028,DOORKNOB CRACKED GLAZE BLUE,162,54.0,3,238.5,79.5,3,3,79.5,54.0,0.0006914035492048859
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1085,9.6,113,1761.69,15.59,111,87,15.871081081081082,9.774774774774775,0.02005070292694169
23029,DOORKNOB CRACKED GLAZE GREEN,12,6.0,2,19.8,9.9,2,2,9.9,6.0,0.0004609356994699239
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1272,9.35,136,2060.4,15.15,136,97,15.15,9.352941176470589,0.02235538142429131
23031,DOORKNOB CRACKED GLAZE PINK,12,6.0,2,19.8,9.9,2,2,9.9,6.0,0.0004609356994699239
23031,DRAWER KNOB CRACKLE GLAZE PINK,1234,8.94,138,1997.7,14.48,136,93,14.688970588235295,9.073529411764707,0.021433510025351463
23032,DOORKNOB CRACKED GLAZE IVORY,180,30.0,6,268.2,44.7,5,5,53.64,36.0,0.00115233924867481
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2084,11.33,184,3361.8,18.27,177,115,18.99322033898305,11.774011299435028,0.026503802719520627
23033,DRAWER KNOB CERAMIC RED,685,11.42,60,952.45,15.87,59,42,16.143220338983053,11.610169491525424,0.009679649688868404
23034,DRAWER KNOB CERAMIC BLACK,947,11.55,82,1332.35,16.25,78,57,17.081410256410255,12.14102564102564,0.013136667434892833
23035,DOORKNOB CERAMIC IVORY,36,36.0,1,52.2,52.2,1,1,52.2,36.0,0.00023046784973496196
23035,DRAWER KNOB CERAMIC IVORY,2053,12.15,169,2889.49,17.1,165,110,17.512060606060604,12.442424242424243,0.02535146347084582
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,183,11.44,16,228.75,14.3,15,14,15.25,12.2,0.0032265498962894676
23037,CANDLE HOLDER SILVER MADELINE,193,10.72,18,315.29,17.52,18,17,17.516111111111112,10.722222222222221,0.003917953445494353
23038,T-LIGHT HOLDER SILVER SAUCER,41,6.83,6,38.03,6.34,6,4,6.338333333333334,6.833333333333333,0.0009218713989398478
23039,T-LIGHT HOLDER SILVER HEART HANDLE,192,8.35,23,370.8,16.12,22,22,16.854545454545455,8.727272727272727,0.005070292694169164
23040,PAPER LANTERN 9 POINT SNOW STAR,12,3.0,4,69.0,17.25,4,4,17.25,3.0,0.0009218713989398478
23040,PAPER LANTERN 9 POINT SNOW STAR ,234,6.88,34,1249.5,36.75,32,30,39.046875,7.3125,0.006914035492048859
23041,PAPER LANTERN 6 POINT SNOW STAR,26,4.33,6,107.9,17.98,6,6,17.983333333333334,4.333333333333333,0.0013828070984097719
23041,PAPER LANTERN 9 POINT SNOW STAR,234,5.57,42,971.1,23.12,42,40,23.121428571428574,5.571428571428571,0.00921871398939848
23042,PAPER LANTERN 7 POINT SNOW STAR,99,3.96,25,658.35,26.33,25,25,26.334,3.96,0.005761696243374049
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,2.0,3,37.5,12.5,3,3,12.5,2.0,0.0006914035492048859
23043,PAPER LANTERN 9 POINT HOLLY STAR L,69,4.31,16,431.25,26.95,16,15,26.953125,4.3125,0.0034570177460244295
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,3.6,5,74.7,14.94,5,5,14.940000000000001,3.6,0.00115233924867481
23044,PAPER LANTERN 9 POINT HOLLY STAR S,85,3.86,22,352.75,16.03,19,19,18.56578947368421,4.473684210526316,0.004378889144964277
23045,PAPER LANTERN 5 POINT STAR MOON ,106,5.89,18,439.9,24.44,18,17,24.438888888888886,5.888888888888889,0.003917953445494353
23045,PAPER LANTERN 5 POINT STAR MOON 30,10,2.0,5,41.5,8.3,5,5,8.3,2.0,0.00115233924867481
23046,PAPER LANTERN 9 POINT DELUXE STAR,347,10.21,34,2091.55,61.52,34,31,61.51617647058824,10.205882352941176,0.007144503341783821
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,2.27,22,287.5,13.07,21,21,13.69047619047619,2.380952380952381,0.004839824844434202
23047,PAPER LANTERN 5 POINT STUDDED STAR,8,2.0,4,46.0,11.5,4,4,11.5,2.0,0.0009218713989398478
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,564,6.13,92,2264.74,24.62,85,81,26.644,6.635294117647059,0.01866789582853192
23049,RECYCLED ACAPULCO MAT RED,435,2.57,169,3572.75,21.14,169,103,21.140532544378697,2.57396449704142,0.023738188522701084
23050,RECYCLED ACAPULCO MAT GREEN,459,2.61,176,3763.55,21.38,176,116,21.38380681818182,2.6079545454545454,0.026734270569255588
23051,RECYCLED ACAPULCO MAT BLUE,335,2.52,133,2741.35,20.61,133,95,20.611654135338345,2.518796992481203,0.02189444572482139
23052,RECYCLED ACAPULCO MAT TURQUOISE,571,2.58,221,4694.75,21.24,221,147,21.243212669683256,2.583710407239819,0.03387877391103941
23053,RECYCLED ACAPULCO MAT PINK,319,2.45,130,2598.15,19.99,129,105,20.140697674418604,2.4728682170542635,0.024199124222171006
23054,RECYCLED ACAPULCO MAT LAVENDER,268,2.44,110,2206.2,20.06,109,81,20.240366972477062,2.458715596330275,0.01866789582853192
23055,IVORY CHANDELIER T-LIGHT HOLDER,561,14.38,39,1292.97,33.15,36,33,35.91583333333333,15.583333333333334,0.0076054390412537455
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,3,3.0,1,18.75,18.75,1,1,18.75,3.0,0.00023046784973496196
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,866,21.65,40,2789.66,69.74,36,32,77.49055555555555,24.055555555555557,0.007374971191518783
23057,BEADED CHANDELIER T-LIGHT HOLDER,599,16.19,37,1313.29,35.49,34,31,38.626176470588234,17.61764705882353,0.007144503341783821
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,11.14,7,347.7,49.67,7,7,49.67142857142857,11.142857142857142,0.0016132749481447338
23058,CHRISTMAS HANGING SNOWFLAKE,486,11.05,44,421.02,9.57,44,39,9.568636363636363,11.045454545454545,0.008988246139663517
23060,HEART BEADED TRELLIS DECORATION,244,5.95,41,507.52,12.38,39,34,13.013333333333334,6.256410256410256,0.007835906890988707
23061,VINTAGE EMBOSSED HEART,904,10.39,87,1124.96,12.93,84,72,13.392380952380952,10.761904761904763,0.01659368518091726
23061,VINTAGE ENGRAVED HEART,60,15.0,4,75.0,18.75,4,4,18.75,15.0,0.0009218713989398478
23064,CINDERELLA CHANDELIER ,220,10.0,22,3617.6,164.44,22,20,164.43636363636364,10.0,0.00460935699469924
23065,LARGE DECO JEWELLERY STAND,247,2.78,89,2990.3,33.6,88,77,33.98068181818182,2.8068181818181817,0.017746024429592073
23065,LARGE JEWELLERY STAND,10,2.5,4,125.0,31.25,4,4,31.25,2.5,0.0009218713989398478
23066,SMALL DECO JEWELLERY STAND,229,3.27,70,1831.65,26.17,70,63,26.166428571428572,3.2714285714285714,0.014519474533302604
23066,SMALL JEWELLERY STAND,16,2.67,6,132.0,22.0,6,6,22.0,2.6666666666666665,0.0013828070984097719
23067,HANGING ENGRAVED METAL HEART,277,3.55,78,1149.55,14.74,71,63,16.190845070422533,3.9014084507042255,0.014519474533302604
23068,ALUMINIUM HEART,30,5.0,6,74.7,12.45,6,6,12.450000000000001,5.0,0.0013828070984097719
23068,ALUMINIUM STAMPED HEART,775,6.1,127,1862.51,14.67,124,100,15.02024193548387,6.25,0.023046784973496198
23069,EDWARDIAN PHOTO FRAME,89,2.78,32,556.25,17.38,31,27,17.943548387096776,2.870967741935484,0.006222631942843973
23070,EDWARDIAN HEART PHOTO FRAME,147,4.45,33,610.05,18.49,33,29,18.486363636363635,4.454545454545454,0.006683567642313897
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,1.0,1,12.5,12.5,1,1,12.5,1.0,0.00023046784973496196
23071,MARIE ANTOINETTE TRINKET BOX GOLD,316,15.05,21,1217.6,57.98,16,15,76.1,19.75,0.0034570177460244295
23072,MARIE ANTOINETTE TRINKET BOX SILVER,326,14.82,22,1099.0,49.95,22,21,49.95454545454545,14.818181818181818,0.004839824844434202
23073,GEORGIAN TRINKET BOX,142,2.37,60,1694.0,28.23,59,49,28.71186440677966,2.406779661016949,0.011292924637013136
23074,EMBOSSED HEART TRINKET BOX,225,6.25,36,452.34,12.57,35,32,12.924,6.428571428571429,0.007374971191518783
23075,DOUBLE CERAMIC PARLOUR HOOK,22,4.4,5,91.3,18.26,5,5,18.259999999999998,4.4,0.00115233924867481
23075,PARLOUR CERAMIC WALL HOOK,448,5.97,75,1840.0,24.53,72,56,25.555555555555557,6.222222222222222,0.01290619958515787
23076,ICE CREAM SUNDAE LIP GLOSS,7920,31.81,249,9668.16,38.83,248,202,38.98451612903226,31.93548387096774,0.04655450564646232
23077,DOUGHNUT LIP GLOSS ,9662,31.27,309,11640.7,37.67,308,217,37.79448051948052,31.37012987012987,0.05001152339248675
23078,ICE CREAM PEN LIP GLOSS ,6607,31.02,213,8077.31,37.92,213,159,37.92164319248826,31.018779342723004,0.03664438810785895
23079, TOADSTOOL BEDSIDE LIGHT ,2,2.0,1,17.9,17.9,1,1,17.9,2.0,0.00023046784973496196
23079,TOADSTOOL BEDSIDE LIGHT ,248,2.34,106,2198.6,20.74,103,82,21.345631067961165,2.407766990291262,0.01889836367826688
23080,RED METAL BOX TOP SECRET,1003,4.4,228,7962.03,34.92,221,148,36.0272850678733,4.538461538461538,0.03410924176077437
23081,GREEN METAL BOX ARMY SUPPLIES,438,3.91,112,3482.64,31.1,111,78,31.375135135135135,3.945945945945946,0.017976492279327034
23081,GREEN METAL BOX TOP SECRET,16,4.0,4,132.0,33.0,4,4,33.0,4.0,0.0009218713989398478
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2265,8.3,273,8129.43,29.78,263,205,30.910380228136884,8.612167300380229,0.04724590919566721
23083,SET 6 PAPER TABLE LANTERN STARS ,1860,8.73,213,6739.63,31.64,209,161,32.247033492822965,8.89952153110048,0.03710532380732888
23084,RABBIT NIGHT LIGHT,27202,32.31,842,51346.2,60.98,801,450,64.10262172284644,33.96004993757803,0.10371053238073288
23085,ANTIQUE SILVER BAUBLE LAMP  ,374,4.62,81,3489.7,43.08,72,64,48.46805555555555,5.194444444444445,0.014749942383037565
23086,ZINC  STAR T-LIGHT HOLDER ,1186,32.94,36,1361.54,37.82,35,30,38.90114285714286,33.885714285714286,0.006914035492048859
23086,ZINC STAR T-LIGHT HOLDER ,8,8.0,1,10.0,10.0,1,1,10.0,8.0,0.00023046784973496196
23087,ZINC  HEART T-LIGHT HOLDER,830,16.94,49,997.18,20.35,49,43,20.35061224489796,16.93877551020408,0.009910117538603365
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,13.33,57,947.18,16.62,57,52,16.61719298245614,13.333333333333334,0.011984328186218023
23089,GLASS BON BON JAR,2136,15.48,138,3497.22,25.34,134,101,26.09865671641791,15.940298507462687,0.02327725282323116
23090,VINTAGE GLASS T-LIGHT HOLDER,2130,16.9,126,1723.62,13.68,122,96,14.128032786885244,17.459016393442624,0.02212491357455635
23091,METAL HERB GERDEN CONTAINER,24,4.8,5,139.68,27.94,5,5,27.936,4.8,0.00115233924867481
23091,ZINC HERB GARDEN CONTAINER,546,2.8,195,3348.57,17.17,187,155,17.906791443850267,2.9197860962566846,0.03572251670891911
23092,LARGE ANTIQUE WHITE PHOTO FRAME,509,4.04,126,3584.06,28.44,125,96,28.67248,4.072,0.02212491357455635
23093,SMALL PARISIENNE HEART PHOTO FRAME ,916,7.39,124,2125.16,17.14,123,105,17.277723577235772,7.4471544715447155,0.024199124222171006
23094,LE GRAND TRAY CHIC SET,147,1.99,74,1837.5,24.83,74,65,24.83108108108108,1.9864864864864864,0.014980410232772528
23096,PETIT TRAY CHIC,1007,8.46,119,1629.83,13.7,117,89,13.930170940170939,8.606837606837606,0.020511638626411616
23099,FRENCH CARRIAGE LANTERN,132,2.4,55,858.9,15.62,54,46,15.905555555555555,2.4444444444444446,0.010601521087808251
23100,SILVER BELLS TABLE DECORATION,2093,9.43,222,2565.85,11.56,213,180,12.0462441314554,9.826291079812206,0.041484212952293154
23101,SILVER STARS TABLE DECORATION,1948,9.94,196,1574.6,8.03,190,175,8.287368421052632,10.25263157894737,0.04033187370361835
23102,SILVER HEARTS TABLE DECORATION,1245,8.65,144,1006.95,6.99,139,128,7.244244604316547,8.956834532374101,0.02949988476607513
23103,BELL HEART DECORATION,252,28.0,9,387.0,43.0,9,9,43.0,28.0,0.0020742106476146576
23103,JINGLE BELL HEART DECORATION,3687,11.34,325,6069.15,18.67,307,223,19.769218241042346,12.009771986970684,0.05139433049089652
23104,IVORY CAFE HANGING LAMP ,114,2.65,43,1330.5,30.94,43,37,30.941860465116278,2.6511627906976742,0.008527310440193593
23104,IVORY PANTRY HANGING LAMP ,2,2.0,1,25.0,25.0,1,1,25.0,2.0,0.00023046784973496196
23106,ZINC HEARTS PLANT POT HOLDER,275,5.61,49,746.15,15.23,49,48,15.227551020408162,5.612244897959184,0.011062456787278175
23106,ZINC PLANT POT HOLDER,8,8.0,1,23.12,23.12,1,1,23.12,8.0,0.00023046784973496196
23107,WHITE HEARTS WIRE PLANT POT HOLDER,324,5.49,59,873.56,14.81,59,58,14.806101694915254,5.491525423728813,0.013367135284627794
23107,WHITE WIRE PLANT POT HOLDER,16,8.0,2,46.24,23.12,2,2,23.12,8.0,0.0004609356994699239
23108,SET OF 10 LED DOLLY LIGHTS,2194,6.2,354,12985.23,36.68,351,271,36.994957264957264,6.250712250712251,0.06245678727817469
23109,LED TEA LIGHTS,596,10.64,56,1679.24,29.99,54,54,31.097037037037037,11.037037037037036,0.012445263885687946
23109,PACK OF SIX LED TEA LIGHTS,1729,9.55,181,4849.01,26.79,174,132,27.867873563218392,9.936781609195402,0.030421756165014982
23110,PARISIENNE KEY CABINET ,664,3.0,221,3685.2,16.68,219,157,16.827397260273973,3.0319634703196345,0.03618345240838903
23111,PARISIENNE SEWING BOX,296,2.37,125,3464.8,27.72,124,80,27.94193548387097,2.3870967741935485,0.01843742797879696
23112,PARISIENNE CURIO CABINET,472,2.57,184,3444.8,18.72,183,134,18.824043715846994,2.579234972677596,0.030882691864484904
23113,PANTRY CHOPPING BOARD,1138,26.47,43,5695.86,132.46,43,39,132.46186046511627,26.46511627906977,0.008988246139663517
23114,VINTAGE LEAF CHOPPING BOARD  ,144,3.51,41,684.0,16.68,41,40,16.682926829268293,3.5121951219512195,0.00921871398939848
23115,RED APPLES CHOPPING BOARD   ,147,3.68,40,698.85,17.47,38,38,18.39078947368421,3.8684210526315788,0.008757778289928554
23116,VEGETABLE GARDEN CHOPPING BOARD,72,4.0,18,327.6,18.2,17,17,19.27058823529412,4.235294117647059,0.003917953445494353
23117,POPPY FIELDS CHOPPING BOARD,85,2.18,39,420.75,10.79,39,39,10.788461538461538,2.1794871794871793,0.008988246139663517
23118,PARISIENNE JEWELLERY DRAWER ,765,3.4,225,5399.02,24.0,225,154,23.995644444444448,3.4,0.035492048859184146
23119,PACK OF 6 LARGE FRUIT STRAWS ,2156,18.43,117,1276.33,10.91,116,97,11.002844827586205,18.586206896551722,0.02235538142429131
23120,PACK OF 6 SMALL FRUIT STRAWS,1648,17.91,92,657.6,7.15,79,69,8.324050632911392,20.860759493670887,0.015902281631712378
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2465,25.68,96,960.42,10.0,87,81,11.039310344827586,28.333333333333332,0.01866789582853192
